step,K,U,E
1011,13.9166304230,-14.8872269057,-0.9705964827
1012,13.9097278103,-14.8803239150,-0.9705961047
1013,13.9031174607,-14.8737133059,-0.9705958452
1014,13.8968107512,-14.8674064623,-0.9705957112
1015,13.8908171527,-14.8614128615,-0.9705957088
1016,13.8851441390,-14.8557399821,-0.9705958431
1017,13.8797971086,-14.8503932269,-0.9705961183
1018,13.8747793244,-14.8453758616,-0.9705965372
1019,13.8700918696,-14.8406889710,-0.9705971014
1020,13.8657336214,-14.8363314330,-0.9705978116
1021,13.8617012439,-14.8322999108,-0.9705986669
1022,13.8579891999,-14.8285888651,-0.9705996652
1023,13.8545897818,-14.8251905850,-0.9706008031
1024,13.8514931620,-14.8220952381,-0.9706020760
1025,13.8486874624,-14.8192909405,-0.9706034780
1026,13.8461588425,-14.8167638445,-0.9706050020
1027,13.8438916055,-14.8144982453,-0.9706066397
1028,13.8418683215,-14.8124767034,-0.9706083819
1029,13.8400699665,-14.8106801847,-0.9706102182
1030,13.8384760762,-14.8090882137,-0.9706121375
1031,13.8370649124,-14.8076790403,-0.9706141279
1032,13.8358136414,-14.8064298182,-0.9706161768
1033,13.8346985215,-14.8053167927,-0.9706182712
1034,13.8336950983,-14.8043154960,-0.9706203976
1035,13.8327784054,-14.8034009479,-0.9706225425
1036,13.8319231684,-14.8025478604,-0.9706246920
1037,13.8311040105,-14.8017308431,-0.9706268326
1038,13.8302956567,-14.8009246075,-0.9706289508
1039,13.8294731354,-14.8001041689,-0.9706310336
1040,13.8286119739,-14.7992450421,-0.9706330682
1041,13.8276883875,-14.7983234304,-0.9706350429
1042,13.8266794589,-14.7973164052,-0.9706369464
1043,13.8255633060,-14.7962020743,-0.9706387683
1044,13.8243192378,-14.7949597372,-0.9706404994
1045,13.8229278952,-14.7935700265,-0.9706421313
1046,13.8213713762,-14.7920150331,-0.9706436569
1047,13.8196333443,-14.7902784145,-0.9706450703
1048,13.8176991189,-14.7883454855,-0.9706463666
1049,13.8155557473,-14.7862032899,-0.9706475427
1050,13.8131920573,-14.7838406535,-0.9706485962
1051,13.8105986908,-14.7812482173,-0.9706495265
1052,13.8077681177,-14.7784184518,-0.9706503341
1053,13.8046946312,-14.7753456518,-0.9706510206
1054,13.8013743234,-14.7720259124,-0.9706515890
1055,13.7978050443,-14.7684570877,-0.9706520434
1056,13.7939863424,-14.7646387314,-0.9706523891
1057,13.7899193902,-14.7605720222,-0.9706526320
1058,13.7856068951,-14.7562596744,-0.9706527793
1059,13.7810529961,-14.7517058349,-0.9706528388
1060,13.7762631507,-14.7469159695,-0.9706528188
1061,13.7712440104,-14.7418967388,-0.9706527284
1062,13.7660032899,-14.7366558667,-0.9706525768
1063,13.7605496293,-14.7312020029,-0.9706523736
1064,13.7548924533,-14.7255445819,-0.9706521285
1065,13.7490418288,-14.7196936799,-0.9706518512
1066,13.7430083220,-14.7136598729,-0.9706515510
1067,13.7368028592,-14.7074540962,-0.9706512371
1068,13.7304365911,-14.7010875093,-0.9706509182
1069,13.7239207642,-14.6945713665,-0.9706506023
1070,13.7172665994,-14.6879168965,-0.9706502971
1071,13.7104851815,-14.6811351906,-0.9706500090
1072,13.7035873593,-14.6742371033,-0.9706497440
1073,13.6965836582,-14.6672331651,-0.9706495069
1074,13.6894842070,-14.6601335085,-0.9706493015
1075,13.6822986786,-14.6529478093,-0.9706491307
1076,13.6750362464,-14.6456852427,-0.9706489963
1077,13.6677055556,-14.6383544545,-0.9706488989
1078,13.6603147110,-14.6309635492,-0.9706488382
1079,13.6528712794,-14.6235200921,-0.9706488128
1080,13.6453823081,-14.6160311282,-0.9706488201
1081,13.6378543577,-14.6085032147,-0.9706488570
1082,13.6302935486,-14.6009424677,-0.9706489191
1083,13.6227056210,-14.5933546223,-0.9706490013
1084,13.6150960060,-14.5857451039,-0.9706490979
1085,13.6074699079,-14.5781191104,-0.9706492025
1086,13.5998323951,-14.5704817031,-0.9706493081
1087,13.5921884984,-14.5628379057,-0.9706494073
1088,13.5845433162,-14.5551928088,-0.9706494926
1089,13.5769021230,-14.5475516791,-0.9706495561
1090,13.5692704815,-14.5399200714,-0.9706495899
1091,13.5616543552,-14.5323039413,-0.9706495861
1092,13.5540602214,-14.5247097582,-0.9706495368
1093,13.5464951818,-14.5171446163,-0.9706494345
1094,13.5389670701,-14.5096163419,-0.9706492719
1095,13.5314845553,-14.5021335973,-0.9706490420
1096,13.5240572395,-14.4947059779,-0.9706487384
1097,13.5166957491,-14.4873441041,-0.9706483549
1098,13.5094118187,-14.4800597050,-0.9706478863
1099,13.5022183673,-14.4728656947,-0.9706473274
1100,13.4951295659,-14.4657762398,-0.9706466739
1101,13.4881608963,-14.4588068184,-0.9706459221
1102,13.4813292008,-14.4519742697,-0.9706450688
1103,13.4746527237,-14.4452968352,-0.9706441115
1104,13.4681511420,-14.4387941901,-0.9706430481
1105,13.4618455892,-14.4324874664,-0.9706418772
1106,13.4557586686,-14.4263992666,-0.9706405981
1107,13.4499144591,-14.4205536694,-0.9706392103
1108,13.4443385125,-14.4149762267,-0.9706377141
1109,13.4390578423,-14.4096939526,-0.9706361103
1110,13.4341009052,-14.4047353052,-0.9706344000
1111,13.4294975745,-14.4001301595,-0.9706325850
1112,13.4252791065,-14.3959097740,-0.9706306675
1113,13.4214780989,-14.3921067490,-0.9706286501
1114,13.4181284418,-14.3887549778,-0.9706265360
1115,13.4152652615,-14.3858895904,-0.9706243289
1116,13.4129248555,-14.3835468886,-0.9706220331
1117,13.4111446206,-14.3817642738,-0.9706196533
1118,13.4099629714,-14.3805801663,-0.9706171949
1119,13.4094192506,-14.3800339145,-0.9706146639
1120,13.4095536293,-14.3801656963,-0.9706120670
1121,13.4104069976,-14.3810164093,-0.9706094117
1122,13.4120208450,-14.3826275510,-0.9706067059
1123,13.4144371291,-14.3850410879,-0.9706039587
1124,13.4176981335,-14.3882993133,-0.9706011798
1125,13.4218463135,-14.3924446933,-0.9705983797
1126,13.4269241305,-14.3975197003,-0.9705955698
1127,13.4329738730,-14.4035666354,-0.9705927624
1128,13.4400374669,-14.4106274372,-0.9705899704
1129,13.4481562728,-14.4187434805,-0.9705872077
1130,13.4573708731,-14.4279553621,-0.9705844890
1131,13.4677208479,-14.4383026774,-0.9705818294
1132,13.4792445413,-14.4498237862,-0.9705792449
1133,13.4919788194,-14.4625555713,-0.9705767519
1134,13.5059588218,-14.4765331890,-0.9705743672
1135,13.5212177076,-14.4917898154,-0.9705721078
1136,13.5377863986,-14.5083563894,-0.9705699908
1137,13.5556933210,-14.5262613543,-0.9705680333
1138,13.5749641492,-14.5455304015,-0.9705662523
1139,13.5956215535,-14.5661862178,-0.9705646643
1140,13.6176849544,-14.5882482395,-0.9705632851
1141,13.6411702859,-14.6117324158,-0.9705621299
1142,13.6660897723,-14.6366509852,-0.9705612129
1143,13.6924517184,-14.6630122655,-0.9705605470
1144,13.7202603190,-14.6908204632,-0.9705601441
1145,13.7495154876,-14.7200755019,-0.9705600143
1146,13.7802127083,-14.7507728745,-0.9705601663
1147,13.8123429128,-14.7829035195,-0.9705606067
1148,13.8458923842,-14.8164537250,-0.9705613407
1149,13.8808426898,-14.8514050609,-0.9705623711
1150,13.9171706431,-14.8877343366,-0.9705636934
1151,13.9548482979,-14.9254136153,-0.9705653174
1152,13.9938429733,-14.9644102075,-0.9705672342
1153,14.0341173107,-15.0046867493,-0.9705694386
1154,14.0756293631,-15.0462012861,-0.9705719230
1155,14.1183327148,-15.0889073929,-0.9705746781
1156,14.1621766319,-15.1327543243,-0.9705776923
1157,14.2071062418,-15.1776871945,-0.9705809527
1158,14.2530627398,-15.2236471841,-0.9705844443
1159,14.2999836211,-15.2705717719,-0.9705881508
1160,14.3478029362,-15.3183949906,-0.9705920544
1161,14.3964515669,-15.3670477032,-0.9705961363
1162,14.4458575201,-15.4164578966,-0.9706003765
1163,14.4959462367,-15.4665509912,-0.9706047545
1164,14.5466409132,-15.5172501620,-0.9706092489
1165,14.5978628315,-15.5684766696,-0.9706138381
1166,14.6495316962,-15.6201501964,-0.9706185002
1167,14.7015659732,-15.6721891868,-0.9706232136
1168,14.7538832303,-15.7245111868,-0.9706279566
1169,14.8064004733,-15.7770331813,-0.9706327080
1170,14.8590344783,-15.8296719254,-0.9706374471
1171,14.9117021145,-15.8823442686,-0.9706421541
1172,14.9643206578,-15.9349674677,-0.9706468100
1173,15.0168080912,-15.9874594877,-0.9706513965
1174,15.0690833914,-16.0397392882,-0.9706558968
1175,15.1210667986,-16.0917270935,-0.9706602949
1176,15.1726800696,-16.1433446461,-0.9706645765
1177,15.2238467121,-16.1945154402,-0.9706687281
1178,15.2744921994,-16.2451649374,-0.9706727380
1179,15.3245441653,-16.2952207608,-0.9706765955
1180,15.3739325782,-16.3446128697,-0.9706802915
1181,15.4225898953,-16.3932737136,-0.9706838182
1182,15.4704511956,-16.4411383648,-0.9706871692
1183,15.5174542928,-16.4881446321,-0.9706903394
1184,15.5635398290,-16.5342331538,-0.9706933247
1185,15.6086513489,-16.5793474715,-0.9706961227
1186,15.6527353551,-16.6234340867,-0.9706987316
1187,15.6957413473,-16.6664424985,-0.9707011512
1188,15.7376218439,-16.7083252258,-0.9707033819
1189,15.7783323888,-16.7490378139,-0.9707054251
1190,15.8178315442,-16.7885388274,-0.9707072832
1191,15.8560808702,-16.8267898293,-0.9707089592
1192,15.8930448928,-16.8637553494,-0.9707104567
1193,15.9286910620,-16.8994028419,-0.9707117799
1194,15.9629897001,-16.9337026338,-0.9707129337
1195,15.9959139427,-16.9666278658,-0.9707139231
1196,16.0274396729,-16.9981544266,-0.9707147536
1197,16.0575454505,-17.0282608814,-0.9707154308
1198,16.0862124363,-17.0569283969,-0.9707159606
1199,16.1134243139,-17.0841406627,-0.9707163489
1200,16.1391672095,-17.1098838110,-0.9707166015
1201,16.1634296103,-17.1341463349,-0.9707167245
1202,16.1862022832,-17.1569190069,-0.9707167237
1203,16.2074781938,-17.1781947983,-0.9707166046
1204,16.2272524270,-17.1979687997,-0.9707163727
1205,16.2455221105,-17.2162381438,-0.9707160333
1206,16.2622863402,-17.2330019316,-0.9707155914
1207,16.2775461095,-17.2482611610,-0.9707150515
1208,16.2913042420,-17.2620186600,-0.9707144180
1209,16.3035653294,-17.2742790243,-0.9707136949
1210,16.3143356725,-17.2850485582,-0.9707128857
1211,16.3236232280,-17.2943352218,-0.9707119939
1212,16.3314375600,-17.3021485821,-0.9707110221
1213,16.3377897962,-17.3084997692,-0.9707099729
1214,16.3426925893,-17.3134014378,-0.9707088486
1215,16.3461600828,-17.3168677335,-0.9707076507
1216,16.3482078829,-17.3189142637,-0.9707063808
1217,16.3488530330,-17.3195580729,-0.9707050400
1218,16.3481139943,-17.3188176234,-0.9707036290
1219,16.3460106294,-17.3167127779,-0.9707021485
1220,16.3425641895,-17.3132647881,-0.9707005986
1221,16.3377973049,-17.3084962844,-0.9706989796
1222,16.3317339783,-17.3024312695,-0.9706972912
1223,16.3243995800,-17.2950951134,-0.9706955334
1224,16.3158208442,-17.2865145499,-0.9706937057
1225,16.3060258668,-17.2767176747,-0.9706918079
1226,16.2950441028,-17.2657339425,-0.9706898397
1227,16.2829063634,-17.2535941641,-0.9706878007
1228,16.2696448119,-17.2403305027,-0.9706856908
1229,16.2552929569,-17.2259764670,-0.9706835101
1230,16.2398856438,-17.2105669026,-0.9706812588
1231,16.2234590418,-17.1941379791,-0.9706789374
1232,16.2060506265,-17.1767271732,-0.9706765467
1233,16.1876991584,-17.1583732464,-0.9706740880
1234,16.1684446543,-17.1391162172,-0.9706715629
1235,16.1483283529,-17.1189973264,-0.9706689735
1236,16.1273926732,-17.0980589957,-0.9706663225
1237,16.1056811648,-17.0763447778,-0.9706636130
1238,16.0832384505,-17.0538992992,-0.9706608488
1239,16.0601101588,-17.0307681930,-0.9706580342
1240,16.0363428495,-17.0069980238,-0.9706551742
1241,16.0119839275,-16.9826362021,-0.9706522746
1242,15.9870815490,-16.9577308904,-0.9706493415
1243,15.9616845170,-16.9323308988,-0.9706463818
1244,15.9358421680,-16.9064855711,-0.9706434031
1245,15.9096042493,-16.8802446629,-0.9706404136
1246,15.8830207875,-16.8536582094,-0.9706374219
1247,15.8561419487,-16.8267763859,-0.9706344373
1248,15.8290178913,-16.7996493606,-0.9706314694
1249,15.8016986121,-16.7723271403,-0.9706285283
1250,15.7742337864,-16.7448594108,-0.9706256244
1251,15.7466726037,-16.7172953721,-0.9706227684
1252,15.7190636003,-16.6896835714,-0.9706199711
1253,15.6914544891,-16.6620717324,-0.9706172433
1254,15.6638919899,-16.6345065857,-0.9706145958
1255,15.6364216602,-16.6070336995,-0.9706120393
1256,15.6090877289,-16.5796973130,-0.9706095841
1257,15.5819329347,-16.5525401748,-0.9706072401
1258,15.5549983699,-16.5256033866,-0.9706050168
1259,15.5283233330,-16.4989262560,-0.9706029230
1260,15.5019451907,-16.4725461575,-0.9706009668
1261,15.4758992503,-16.4464984057,-0.9705991553
1262,15.4502186459,-16.4208161410,-0.9705974950
1263,15.4249342383,-16.3955302294,-0.9705959911
1264,15.4000745301,-16.3706691779,-0.9705946477
1265,15.3756655985,-16.3462590664,-0.9705934679
1266,15.3517310438,-16.3223234973,-0.9705924535
1267,15.3282919583,-16.2988835632,-0.9705916049
1268,15.3053669121,-16.2759578337,-0.9705909216
1269,15.2829719588,-16.2535623602,-0.9705904014
1270,15.2611206598,-16.2317107011,-0.9705900413
1271,15.2398241278,-16.2104139645,-0.9705898367
1272,15.2190910870,-16.1896808692,-0.9705897822
1273,15.1989279523,-16.1695178235,-0.9705898712
1274,15.1793389233,-16.1499290192,-0.9705900958
1275,15.1603260937,-16.1309165415,-0.9705904478
1276,15.1418895738,-16.1124804917,-0.9705909178
1277,15.1240276248,-16.0946191208,-0.9705914960
1278,15.1067368021,-16.0773289741,-0.9705921719
1279,15.0900121071,-16.0606050421,-0.9705929350
1280,15.0738471432,-16.0444409173,-0.9705937741
1281,15.0582342752,-16.0288289538,-0.9705946786
1282,15.0431647904,-16.0137604279,-0.9705956375
1283,15.0286290564,-15.9992256967,-0.9705966403
1284,15.0146166762,-15.9852143531,-0.9705976770
1285,15.0011166369,-15.9717153749,-0.9705987380
1286,14.9881174503,-15.9587172649,-0.9705998146
1287,14.9756072828,-15.9462081817,-0.9706008989
1288,14.9635740743,-15.9341760580,-0.9706019837
1289,14.9520056424,-15.9226087055,-0.9706030631
1290,14.9408897729,-15.9114939051,-0.9706041322
1291,14.9302142935,-15.9008194808,-0.9706051873
1292,14.9199671317,-15.8905733574,-0.9706062257
1293,14.9101363542,-15.8807436003,-0.9706072461
1294,14.9007101905,-15.8713184389,-0.9706082484
1295,14.8916770378,-15.8622862714,-0.9706092335
1296,14.8830254504,-15.8536356539,-0.9706102035
1297,14.8747441119,-15.8453552734,-0.9706111615
1298,14.8668217929,-15.8374339045,-0.9706121116
1299,14.8592472955,-15.8298603541,-0.9706130586
1300,14.8520093846,-15.8226233929,-0.9706140082
1301,14.8450967101,-15.8157116768,-0.9706149666
1302,14.8384977198,-15.8091136601,-0.9706159403
1303,14.8322005669,-15.8028175032,-0.9706169363
1304,14.8261930136,-15.7968109750,-0.9706179614
1305,14.8204623337,-15.7910813562,-0.9706190225
1306,14.8149952159,-15.7856153422,-0.9706201263
1307,14.8097776716,-15.7803989506,-0.9706212790
1308,14.8047949483,-15.7754174344,-0.9706224861
1309,14.8000314525,-15.7706552051,-0.9706237526
1310,14.7954706832,-15.7660957655,-0.9706250823
1311,14.7910951790,-15.7617216573,-0.9706264783
1312,14.7868864806,-15.7575144228,-0.9706279422
1313,14.7828251105,-15.7534545849,-0.9706294744
1314,14.7788905713,-15.7495216455,-0.9706310741
1315,14.7750613650,-15.7456941040,-0.9706327389
1316,14.7713150323,-15.7419494973,-0.9706344650
1317,14.7676282148,-15.7382644616,-0.9706362468
1318,14.7639767392,-15.7346148168,-0.9706380776
1319,14.7603357242,-15.7309756731,-0.9706399489
1320,14.7566797094,-15.7273215600,-0.9706418506
1321,14.7529828059,-15.7236265775,-0.9706437715
1322,14.7492188682,-15.7198645670,-0.9706456989
1323,14.7453616846,-15.7160093033,-0.9706476187
1324,14.7413851876,-15.7120347034,-0.9706495158
1325,14.7372636786,-15.7079150528,-0.9706513742
1326,14.7329720687,-15.7036252456,-0.9706531769
1327,14.7284861308,-15.6991410370,-0.9706549062
1328,14.7237827617,-15.6944393057,-0.9706565440
1329,14.7188402515,-15.6894983232,-0.9706580717
1330,14.7136385569,-15.6842980275,-0.9706594707
1331,14.7081595767,-15.6788202991,-0.9706607224
1332,14.7023874260,-15.6730492344,-0.9706618084
1333,14.6963087051,-15.6669714160,-0.9706627109
1334,14.6899127620,-15.6605761748,-0.9706634127
1335,14.6831919448,-15.6538558422,-0.9706638974
1336,14.6761418395,-15.6468059891,-0.9706641496
1337,14.6687614932,-15.6394256485,-0.9706641552
1338,14.6610536175,-15.6317175192,-0.9706639017
1339,14.6530247704,-15.6236881482,-0.9706633778
1340,14.6446855146,-15.6153480888,-0.9706625742
1341,14.6360505488,-15.6067120323,-0.9706614836
1342,14.6271388106,-15.5977989109,-0.9706601003
1343,14.6179735492,-15.5886319704,-0.9706584212
1344,14.6085823653,-15.5792388105,-0.9706564452
1345,14.5989972177,-15.5696513912,-0.9706541735
1346,14.5892543948,-15.5599060045,-0.9706516098
1347,14.5793944501,-15.5500432102,-0.9706487601
1348,14.5694621020,-15.5401077349,-0.9706456330
1349,14.5595060957,-15.5301483351,-0.9706422394
1350,14.5495790297,-15.5202176224,-0.9706385928
1351,14.5397371446,-15.5103718535,-0.9706347089
1352,14.5300400778,-15.5006706836,-0.9706306059
1353,14.5205505819,-15.4911768860,-0.9706263041
1354,14.5113342120,-15.4819560378,-0.9706218259
1355,14.5024589793,-15.4730761751,-0.9706171957
1356,14.4939949780,-15.4646074179,-0.9706124399
1357,14.4860139834,-15.4566215695,-0.9706075861
1358,14.4785890270,-15.4491916907,-0.9706026637
1359,14.4717939510,-15.4423916541,-0.9705977031
1360,14.4657029450,-15.4362956806,-0.9705927357
1361,14.4603900689,-15.4309778624,-0.9705877935
1362,14.4559287667,-15.4265116757,-0.9705829090
1363,14.4523913742,-15.4229694890,-0.9705781148
1364,14.4498486250,-15.4204220683,-0.9705734433
1365,14.4483691606,-15.4189380870,-0.9705689264
1366,14.4480190470,-15.4185836424,-0.9705645954
1367,14.4488613041,-15.4194217842,-0.9705604802
1368,14.4509554504,-15.4215120600,-0.9705566096
1369,14.4543570700,-15.4249100808,-0.9705530107
1370,14.4591174029,-15.4296671118,-0.9705497088
1371,14.4652829652,-15.4358296921,-0.9705467269
1372,14.4728952012,-15.4434392869,-0.9705440857
1373,14.4819901720,-15.4525319753,-0.9705418033
1374,14.4925982820,-15.4631381770,-0.9705398950
1375,14.5047440473,-15.4752824207,-0.9705383735
1376,14.5184459079,-15.4889831560,-0.9705372481
1377,14.5337160844,-15.5042526099,-0.9705365254
1378,14.5505604811,-15.5210966899,-0.9705362087
1379,14.5689786359,-15.5395149342,-0.9705362983
1380,14.5889637171,-15.5595005084,-0.9705367913
1381,14.6105025668,-15.5810402486,-0.9705376819
1382,14.6335757891,-15.6041147504,-0.9705389613
1383,14.6581578829,-15.6286985010,-0.9705406180
1384,14.6842174165,-15.6547600545,-0.9705426380
1385,14.7117172413,-15.6822622459,-0.9705450046
1386,14.7406147431,-15.7111624423,-0.9705476992
1387,14.7708621269,-15.7414128278,-0.9705507009
1388,14.8024067315,-15.7729607188,-0.9705539873
1389,14.8351913717,-15.8057489060,-0.9705575343
1390,14.8691547021,-15.8397160190,-0.9705613169
1391,14.9042316013,-15.8747969102,-0.9705653089
1392,14.9403535693,-15.9109230528,-0.9705694835
1393,14.9774491371,-15.9480229506,-0.9705738135
1394,15.0154442823,-15.9860225537,-0.9705782715
1395,15.0542628475,-16.0248456778,-0.9705828303
1396,15.0938269588,-16.0644144219,-0.9705874630
1397,15.1340574389,-16.1046495822,-0.9705921433
1398,15.1748742126,-16.1454710582,-0.9705968456
1399,15.2161967023,-16.1867982476,-0.9706015453
1400,15.2579442086,-16.2285504275,-0.9706062189
1401,15.3000362755,-16.2706471197,-0.9706108442
1402,15.3423930375,-16.3130084378,-0.9706154003
1403,15.3849355453,-16.3555554133,-0.9706198680
1404,15.4275860709,-16.3982103004,-0.9706242294
1405,15.4702683894,-16.4408968578,-0.9706284684
1406,15.5129080361,-16.4835406065,-0.9706325705
1407,15.5554325401,-16.5260690628,-0.9706365228
1408,15.5977716324,-16.5684119466,-0.9706403142
1409,15.6398574296,-16.6105013648,-0.9706439353
1410,15.6816245921,-16.6522719701,-0.9706473780
1411,15.7230104589,-16.6936610951,-0.9706506363
1412,15.7639551583,-16.7346088635,-0.9706537052
1413,15.8044016962,-16.7750582775,-0.9706565814
1414,15.8442960216,-16.8149552845,-0.9706592629
1415,15.8835870729,-16.8542488220,-0.9706617491
1416,15.9222268036,-16.8928908441,-0.9706640405
1417,15.9601701901,-16.9308363287,-0.9706661386
1418,15.9973752229,-16.9680432690,-0.9706680461
1419,16.0338028825,-17.0044726489,-0.9706697663
1420,16.0694171010,-17.0400884047,-0.9706713037
1421,16.1041847115,-17.0748573746,-0.9706726631
1422,16.1380753867,-17.1087492369,-0.9706738502
1423,16.1710615675,-17.1417364385,-0.9706748710
1424,16.2031183838,-17.1737941158,-0.9706757321
1425,16.2342235681,-17.2049000083,-0.9706764402
1426,16.2643573643,-17.2350343667,-0.9706770024
1427,16.2935024311,-17.2641798571,-0.9706774259
1428,16.3216437436,-17.2923214617,-0.9706777181
1429,16.3487684917,-17.3194463780,-0.9706778863
1430,16.3748659786,-17.3455439165,-0.9706779378
1431,16.3999275190,-17.3706053987,-0.9706778797
1432,16.4239463374,-17.3946240565,-0.9706777191
1433,16.4469174697,-17.4175949325,-0.9706774628
1434,16.4688376660,-17.4395147833,-0.9706771173
1435,16.4897052970,-17.4603819860,-0.9706766890
1436,16.5095202645,-17.4801964481,-0.9706761837
1437,16.5282839155,-17.4989595225,-0.9706756070
1438,16.5459989617,-17.5166739259,-0.9706749642
1439,16.5626694039,-17.5333436638,-0.9706742600
1440,16.5783004615,-17.5489739602,-0.9706734988
1441,16.5928985087,-17.5635711932,-0.9706726845
1442,16.6064710159,-17.5771428366,-0.9706718207
1443,16.6190264976,-17.5896974080,-0.9706709104
1444,16.6305744666,-17.6012444227,-0.9706699561
1445,16.6411253942,-17.6117943542,-0.9706689600
1446,16.6506906777,-17.6213586014,-0.9706679237
1447,16.6592826129,-17.6299494614,-0.9706668485
1448,16.6669143743,-17.6375801095,-0.9706657352
1449,16.6736000005,-17.6442645844,-0.9706645839
1450,16.6793543857,-17.6500177806,-0.9706633948
1451,16.6841932780,-17.6548554453,-0.9706621673
1452,16.6881332817,-17.6587941822,-0.9706609005
1453,16.6911918662,-17.6618514595,-0.9706595933
1454,16.6933873795,-17.6640456236,-0.9706582441
1455,16.6947390662,-17.6653959171,-0.9706568509
1456,16.6952670897,-17.6659225014,-0.9706554117
1457,16.6949925585,-17.6656464825,-0.9706539240
1458,16.6939375555,-17.6645899408,-0.9706523853
1459,16.6921251702,-17.6627759629,-0.9706507927
1460,16.6895795332,-17.6602286766,-0.9706491434
1461,16.6863258523,-17.6569732867,-0.9706474343
1462,16.6823904496,-17.6530361121,-0.9706456625
1463,16.6778007985,-17.6484446232,-0.9706438247
1464,16.6725855610,-17.6432274791,-0.9706419181
1465,16.6667746236,-17.6374145634,-0.9706399398
1466,16.6603991308,-17.6310370178,-0.9706378870
1467,16.6534915166,-17.6241272738,-0.9706357572
1468,16.6460855320,-17.6167190802,-0.9706335482
1469,16.6382162680,-17.6088475261,-0.9706312581
1470,16.6299201740,-17.6005490593,-0.9706288853
1471,16.6212350692,-17.5918614981,-0.9706264289
1472,16.6122001479,-17.5828240362,-0.9706238883
1473,16.6028559764,-17.5734772398,-0.9706212634
1474,16.5932444816,-17.5638630366,-0.9706185549
1475,16.5834089299,-17.5540246941,-0.9706157642
1476,16.5733938965,-17.5440067897,-0.9706128931
1477,16.5632452233,-17.5338551679,-0.9706099446
1478,16.5530099655,-17.5236168877,-0.9706069222
1479,16.5427363266,-17.5133401569,-0.9706038303
1480,16.5324735808,-17.5030742550,-0.9706006742
1481,16.5222719819,-17.4928694419,-0.9705974600
1482,16.5121826607,-17.4827768554,-0.9705941947
1483,16.5022575076,-17.4728483940,-0.9705908864
1484,16.4925490441,-17.4631365877,-0.9705875436
1485,16.4831102795,-17.4536944557,-0.9705841762
1486,16.4739945568,-17.4445753513,-0.9705807945
1487,16.4652553858,-17.4358327955,-0.9705774097
1488,16.4569462649,-17.4275202988,-0.9705740339
1489,16.4491204935,-17.4196911729,-0.9705706794
1490,16.4418309737,-17.4123983333,-0.9705673596
1491,16.4351300053,-17.4056940933,-0.9705640880
1492,16.4290690730,-17.3996299516,-0.9705608787
1493,16.4236986288,-17.3942563746,-0.9705577458
1494,16.4190678713,-17.3896225751,-0.9705547038
1495,16.4152245223,-17.3857762895,-0.9705517672
1496,16.4122146045,-17.3827635548,-0.9705489502
1497,16.4100822206,-17.3806284876,-0.9705462670
1498,16.4088693369,-17.3794130681,-0.9705437313
1499,16.4086155730,-17.3791569291,-0.9705413561
1500,16.4093580002,-17.3798971542,-0.9705391540
1501,16.4111309491,-17.3816680859,-0.9705371368
1502,16.4139658308,-17.3845011460,-0.9705353152
1503,16.4178909716,-17.3884246706,-0.9705336990
1504,16.4229314640,-17.3934637608,-0.9705322968
1505,16.4291090349,-17.3996401508,-0.9705311159
1506,16.4364419336,-17.4069720960,-0.9705301624
1507,16.4449448395,-17.4154742803,-0.9705294408
1508,16.4546287919,-17.4251577461,-0.9705289542
1509,16.4655011414,-17.4360298459,-0.9705287044
1510,16.4775655252,-17.4480942166,-0.9705286914
1511,16.4908218640,-17.4613507778,-0.9705289138
1512,16.5052663838,-17.4757957525,-0.9705293687
1513,16.5208916597,-17.4914217112,-0.9705300516
1514,16.5376866823,-17.5082176390,-0.9705309566
1515,16.5556369466,-17.5261690233,-0.9705320767
1516,16.5747245606,-17.5452579639,-0.9705334032
1517,16.5949283748,-17.5654633013,-0.9705349265
1518,16.6162241286,-17.5867607644,-0.9705366358
1519,16.6385846149,-17.6091231342,-0.9705385193
1520,16.6619798579,-17.6325204224,-0.9705405645
1521,16.6863773054,-17.6569200633,-0.9705427579
1522,16.7117420310,-17.6822871169,-0.9705450859
1523,16.7380369463,-17.7085844803,-0.9705475340
1524,16.7652230196,-17.7357731072,-0.9705500876
1525,16.7932594990,-17.7638122310,-0.9705527320
1526,16.8221041394,-17.7926595917,-0.9705554524
1527,16.8517134290,-17.8222716630,-0.9705582340
1528,16.8820428158,-17.8526038784,-0.9705610625
1529,16.9130469306,-17.8836108544,-0.9705639238
1530,16.9446798049,-17.9152466090,-0.9705668041
1531,16.9768950827,-17.9474647731,-0.9705696904
1532,17.0096462251,-17.9802187953,-0.9705725702
1533,17.0428867049,-18.0134621366,-0.9705754317
1534,17.0765701911,-18.0471484551,-0.9705782640
1535,17.1106507228,-18.0812317796,-0.9705810568
1536,17.1450828704,-18.1156666713,-0.9705838009
1537,17.1798218843,-18.1504083721,-0.9705864878
1538,17.2148238308,-18.1854129409,-0.9705891101
1539,17.2500457141,-18.2206373752,-0.9705916611
1540,17.2854455853,-18.2560397205,-0.9705941352
1541,17.3209826371,-18.2915791646,-0.9705965275
1542,17.3566172854,-18.3272161196,-0.9705988343
1543,17.3923112380,-18.3629122904,-0.9706010524
1544,17.4280275500,-18.3986307296,-0.9706031797
1545,17.4637306665,-18.4343358867,-0.9706052202
1546,17.4993864544,-18.4699936168,-0.9706071624
1547,17.5349622216,-18.5055712334,-0.9706090118
1548,17.5704267270,-18.5410374960,-0.9706107689
